date,state,positive,negative,pending,currentlyHospitalized,cumulativeHospitalized,currentlyInIcu,cumulativeInIcu,currentlyOnVentilator,cumulativeOnVentilator,recovered,death,hash,dateChecked,totalTestResults,total,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200319,PA,185,1608,,,,,,,,,1,4676ad1a91295eea0ee13400fe5664dc73f49649,2020-03-19T20:00:00Z,1793,1793,42,1,0,421,52,473
20200319,PR,5,56,29,,,,,,,,,f35ff5ef753ddf8f0dd267700c323e8a45ba1204,2020-03-19T20:00:00Z,61,90,72,0,0,25,0,25
20200319,RI,33,540,334,,,,,,,,,1bb80ca3a8304b14757fa2918802cdff9c451269,2020-03-19T20:00:00Z,573,907,44,0,0,0,0,0
20200319,SC,60,583,,,,,,,,,1,9812959eed2f7470b3c20a761d78583b9929b4fd,2020-03-19T20:00:00Z,643,643,45,0,0,0,0,0
20200319,SD,11,551,385,,,,,,,,1,361608e08bf5f7444127277996301ed613293b9b,2020-03-19T20:00:00Z,562,947,46,0,0,0,0,0
20200319,TN,154,349,,,,,,,,,,8f20489916dcaaadea4ba5388aaa0f7f6bac41bd,2020-03-19T20:00:00Z,503,503,47,0,0,0,56,56
20200319,TX,143,2212,,,,,,,,,3,50daaf93d6e7e2c4410f33a3d5a2a8a94620f930,2020-03-19T20:00:00Z,2355,2355,48,1,0,388,60,448
20200319,UT,78,1448,,,,,,,,,0,9ae027257cdd0a0750a32d10e6e583d1d652338c,2020-03-19T20:00:00Z,1526,1526,49,0,0,1317,15,1332
20200319,VA,94,1829,,,,,,,,,2,caa16aad034be22562c78eec4febee06db1afbd1,2020-03-19T20:00:00Z,1923,1923,51,1,0,628,17,645
20200319,VI,3,,,,,,,,,,0,09d155135644a59b57d7ec7b1ff486e44778b425,2020-03-19T20:00:00Z,3,3,78,0,0,0,1,1
20200319,VT,22,645,,,,,,,,,,b5406000753ca802765e2b582f7c8ce786db322e,2020-03-19T20:00:00Z,667,667,50,0,0,53,3,56
20200319,WA,1187,15918,,,,,,,,,66,8d6edb609b966fe385cdfdd78812caebf3a53db7,2020-03-19T20:00:00Z,17105,17105,53,14,0,2801,175,2976
20200319,WI,155,2192,,,,,,,,,,4a47c20b69a0ff7e568316de643754be7a0c7e8d,2020-03-19T20:00:00Z,2347,2347,55,0,0,615,49,664
20200319,WV,2,143,3,,,,,,,,0,1947174e77befecac8380e0d78e0e5c92528ebbf,2020-03-19T20:00:00Z,145,148,54,0,0,21,1,22
20200319,WY,18,271,,,,,,,,,,2ac176ab80d7e945dcb748c9ac41709f3a8bc68f,2020-03-19T20:00:00Z,289,289,56,0,0,93,3,96
20200318,AK,6,406,,,,,,,,,,b7563b940f6c64c2ee21d9f525841b59e859c941,2020-03-18T20:00:00Z,412,412,02,0,0,72,3,75
20200318,AL,46,28,,,,,,,,,0,e95ac62c817cef9fd0471653f8ed4ff16ab0d24a,2020-03-18T20:00:00Z,74,74,01,0,0,0,10,10
20200318,AR,33,236,50,,,,,,,,,eebf9aff39cf0bdf194c2b535c4f7423c3fdd0c0,2020-03-18T20:00:00Z,269,319,05,0,0,39,11,50
20200318,AS,0,,,,,,,,,,0,ea8725bd7bc57fac6053350a1fa755dff9f14ee6,2020-03-18T20:00:00Z,0,0,60,0,0,0,0,0
20200318,AZ,28,148,102,,,,,,,,0,d592685985d5e2343f73eec875ae3f86ccb2dc45,2020-03-18T20:00:00Z,176,278,04,0,0,6,8,14
20200318,CA,611,7981,,,,,,,,,13,f86d0d87512b57d9e869abf8aee46124f9a97227,2020-03-18T20:00:00Z,8592,8592,06,2,0,0,128,128
20200318,CO,183,1617,,,,,,,,,2,342fb6c6c8dd4fac7c994f0df6295e25de381908,2020-03-18T20:00:00Z,1800,1800,08,1,0,561,23,584
20200318,CT,68,125,,,,,,,,,,a4eb1520d0dc35452c7e1892e023826507c8a196,2020-03-18T20:00:00Z,193,193,09,0,0,0,27,27
20200318,DC,31,138,1,,,,,,,,,46f198afffcc6909e7ad553c0785a236cce1db81,2020-03-18T20:00:00Z,169,170,11,0,0,34,9,43
20200318,DE,25,36,,,,,,,,,,fb6eaae6cae4767a0f4d17ed9f86fd959c659657,2020-03-18T20:00:00Z,61,61,10,0,0,0,9,9
20200318,FL,314,1225,954,,,,,,,,7,7d2dc7f2f73434af684603283bd24de823ef76ee,2020-03-18T20:00:00Z,1539,2493,12,1,0,285,128,413
20200318,GA,197,1311,,,,,,,,,1,a625ebd2d10918a2e4a7351e68f063afb5373421,2020-03-18T20:00:00Z,1508,1508,13,0,0,1311,51,1362
20200318,GU,8,57,,,,,,,,,,8d3c32d1b5ad7c6c280052c20296fec9bff8d6d1,2020-03-18T20:00:00Z,65,65,66,0,0,16,3,19
20200318,HI,14,93,12,,,,,,,,,8def664d2b1eca6ba80792f2a747f45ce43428cc,2020-03-18T20:00:00Z,107,119,15,0,0,93,4,97
20200318,IA,29,83,,,,,,,,,,c5501c1e6094e2b942d62c8356e6783bf730389b,2020-03-18T20:00:00Z,112,112,19,0,0,0,6,6
20200318,ID,9,459,,,,,,,,,,26103246c363e89ef4a5958693f141860b76b968,2020-03-18T20:00:00Z,468,468,16,0,0,113,2,115
20200318,IL,288,1763,,,,,,,,,1,d6cb683d65f5822be97c61087386a4d6c12032c3,2020-03-18T20:00:00Z,2051,2051,17,0,0,423,260,683
20200318,IN,39,154,,,,,,,,,2,c007c6f1cf264760a4c82ee99a4646de6e9f46ce,2020-03-18T20:00:00Z,193,193,18,0,0,25,9,34
20200318,KS,16,417,,,,,,,,,1,2b14094ea7c5014dd6d364c979a60e9477e2d454,2020-03-18T20:00:00Z,433,433,20,0,0,35,1,36
20200318,KY,26,354,,,,,,,,,1,e689062bb010b2f059205a5a501147a2c58c77dd,2020-03-18T20:00:00Z,380,380,21,0,0,59,4,63
20200318,LA,240,335,,,,,,,,,6,bd7bbc90c7187edbc1547fea1c88c203a89e5e88,2020-03-18T20:00:00Z,575,575,22,2,0,49,69,118
20200318,MA,256,2015,,,,,,,,,,c7f1fdc2fb452e15173330dfd354223af1829a95,2020-03-18T20:00:00Z,2271,2271,25,0,0,474,38,512
20200318,MD,85,94,,,,,,,,,,c00bc7222e1dfb8eef361b63f042f727daa84611,2020-03-18T20:00:00Z,179,179,24,0,0,0,28,28
20200318,ME,43,1670,,,,,,,,,,63bcc944f22e71a23ce2e9bc1c0aefaf0a7edfd0,2020-03-18T20:00:00Z,1713,1713,23,0,0,367,11,378
20200318,MI,80,272,,,,,,,,,,c7dc8ef94d35e61d614b2821c79bc001734f13f3,2020-03-18T20:00:00Z,352,352,26,0,0,0,15,15
20200318,MN,77,2685,,,,,,,,,,9d3e50ae706c2ac9a806596bcb0b2b72daee5e85,2020-03-18T20:00:00Z,2762,2762,27,0,0,409,17,426
20200318,MO,13,253,,,,,,,,,0,fcfbf11731261f4919af9ba9fd98ba8deea1b247,2020-03-18T20:00:00Z,266,266,29,0,0,46,5,51
20200318,MP,0,,,,,,,,,,0,568837a3387bc3e7bfd6cb75f9d40424cd61c37d,2020-03-18T20:00:00Z,0,0,69,0,0,0,0,0
20200318,MS,34,479,,,,,,,,,,8d9c31064291827548dca32a4cc05ac6660c0d60,2020-03-18T20:00:00Z,513,513,28,0,0,111,13,124
20200318,MT,10,499,0,,,,,,,,,3ab1d251776e57c7b53aeaaa27ce57a983c6116a,2020-03-18T20:00:00Z,509,509,30,0,0,196,2,198
20200318,NC,63,1787,,,,,,,,,0,5f531eb97bb4aaf500430ecd7aa96c65188aaef7,2020-03-18T20:00:00Z,1850,1850,37,0,0,1313,23,1336
20200318,ND,6,268,,,,,,,,,0,49508bbf216cfa6ab83aea423887ae289c357280,2020-03-18T20:00:00Z,274,274,38,0,0,48,3,51
20200318,NE,24,206,,,,,,,,,,e606f6d941ab1f3c88871ff78534290370d378cf,2020-03-18T20:00:00Z,230,230,31,0,0,0,3,3
20200318,NH,26,513,208,,,,,,,,,a205c8c6d81af7be9d10730ab71e10dc312f36a7,2020-03-18T20:00:00Z,539,747,33,0,0,158,9,167
20200318,NJ,427,190,21,,,,,,,,5,abf7fc81f4813862c18518e86757ae339cca44eb,2020-03-18T20:00:00Z,617,638,34,2,0,27,160,187
20200318,NM,28,2326,,,,,,,,,,1010c5c95f6c07e9543f0107b0b82d90a482e7c8,2020-03-18T20:00:00Z,2354,2354,35,0,0,1077,5,1082
20200318,NV,55,168,,,,,,,,,1,f277674f4f3a237049144d3ccabead4d3f69376d,2020-03-18T20:00:00Z,223,223,32,0,0,0,0,0
20200318,NY,2382,12215,,,,,,,,,12,3f38569f7a295ca326b382ab40c3b8c64bdefe7b,2020-03-18T20:00:00Z,14597,14597,36,5,0,6709,682,7391
20200318,OH,88,140,,,,,,,,,,2041aabc667f13dc471cc59548a0e0f4a20ea60d,2020-03-18T20:00:00Z,228,228,39,0,0,0,21,21
20200318,OK,29,378,110,,,,,,,,,c2feb4be77860766afbb4f9e990a4e1f280b912b,2020-03-18T20:00:00Z,407,517,40,0,0,131,12,143
20200318,OR,75,1118,361,,,,,,,,3,419b489ef2d648568e07f3cddcd2432020ebd51d,2020-03-18T20:00:00Z,1193,1554,41,3,0,429,28,457
20200318,PA,133,1187,,,,,,,,,,a480e1c0d40edfdef5a0b88a4e04947ebcb5c7b4,2020-03-18T20:00:00Z,1320,1320,42,0,0,308,37,345
20200318,PR,5,31,21,,,,,,,,,e9d755c8e5d2c6a609d6878dd424f44a9b2afc64,2020-03-18T20:00:00Z,36,57,72,0,0,18,0,18
20200318,RI,33,540,334,,,,,,,,,b772188943445a1ac516ace21aa7844d2a1dc630,2020-03-18T20:00:00Z,573,907,44,0,0,232,12,244
20200318,SC,60,583,,,,,,,,,1,d6249dbe38584635166217a2853f09d15a0aeb96,2020-03-18T20:00:00Z,643,643,45,0,0,272,27,299
20200318,SD,11,551,350,,,,,,,,1,394a261dc5ab21309b172e13f802b921d42727eb,2020-03-18T20:00:00Z,562,912,46,1,0,0,0,0
20200318,TN,98,349,,,,,,,,,,826c062b6289da4586ab998a508371d331648d16,2020-03-18T20:00:00Z,447,447,47,0,0,19,25,44
20200318,TX,83,1824,,,,,,,,,2,b847f6a87a0c9196944e976e5bfdbd6114fff3fc,2020-03-18T20:00:00Z,1907,1907,48,1,0,620,19,639
20200318,UT,63,131,,,,,,,,,0,17e8dd1a9bee41d5c842489f53d11a1a3a091c97,2020-03-18T20:00:00Z,194,194,49,0,0,0,12,12
20200318,VA,77,1201,,,,,,,,,1,7ca99c2a0b1b4a36e8dfea71064fe7b7d147a46d,2020-03-18T20:00:00Z,1278,1278,51,0,0,240,10,250
20200318,VI,2,,,,,,,,,,0,5d5716891b29d551c38370d529fc456a019fed11,2020-03-18T20:00:00Z,2,2,78,0,0,0,0,0
20200318,VT,19,592,,,,,,,,,,8e771147ecc3c8cc82b5b15402110bb16384572f,2020-03-18T20:00:00Z,611,611,50,0,0,97,9,106
20200318,WA,1012,13117,,,,,,,,,52,818f387780c19851755d465a4fa5e8533bb25d5b,2020-03-18T20:00:00Z,14129,14129,53,4,0,1535,108,1643
20200318,WI,106,1577,,,,,,,,,,3aeea91cf85eaf3862221adbc7a80e0d745cab6c,2020-03-18T20:00:00Z,1683,1683,55,0,0,539,34,573
20200318,WV,1,122,14,,,,,,,,0,3ee7ed7ec2286cd34bed581758300610e0a276b2,2020-03-18T20:00:00Z,123,137,54,0,0,42,1,43
20200318,WY,15,178,,,,,,,,,,127b0b8397e6047a49829a0e373f8f2811b7a08a,2020-03-18T20:00:00Z,193,193,56,0,0,83,5,88
20200317,AK,3,334,,,,,,,,,,d68fdff0e059c580b5f22f8b133b579ac354f4a7,2020-03-17T20:00:00Z,337,337,02,0,0,191,2,193
20200317,AL,36,28,,,,,,,,,0,dcb75872bb7acfcf7102dceecd494d034b954b65,2020-03-17T20:00:00Z,64,64,01,0,0,0,8,8
20200317,AR,22,197,41,,,,,,,,,c92dd673d18b66afa39de5b7159781b0ea0be4b9,2020-03-17T20:00:00Z,219,260,05,0,0,65,0,65
20200317,AS,0,,,,,,,,,,,cb5e31eeb59a7ce293a5fc018a72f95948cd88c5,2020-03-17T20:00:00Z,0,0,60,0,0,0,0,0
20200317,AZ,20,142,66,,,,,,,,0,da23327fe33bc0f1dd6fedbbb00674a2a5225778,2020-03-17T20:00:00Z,162,228,04,0,0,17,2,19
20200317,CA,483,7981,,,,,,,,,11,450c4660b8a825495af783a8ecc1e35e8f91d13e,2020-03-17T20:00:00Z,8464,8464,06,5,0,0,148,148
20200317,CO,160,1056,,,,,,,,,1,d0d4a1e2576b2ad267a581b48e715201d91a2587,2020-03-17T20:00:00Z,1216,1216,08,0,0,429,29,458
20200317,CT,41,125,,,,,,,,,,9fea4b24e1c6ea78ab215dd3b195f83b46e7d923,2020-03-17T20:00:00Z,166,166,09,0,0,0,15,15
20200317,DC,22,104,0,,,,,,,,,fe657f002103f588db0cc0839a9fbab9ebc55c7d,2020-03-17T20:00:00Z,126,126,11,0,0,8,5,13
20200317,DE,16,36,,,,,,,,,,99ee1ceff1468eeb84de3d59bc63203e3c7a42f2,2020-03-17T20:00:00Z,52,52,10,0,0,0,8,8
20200317,FL,186,940,872,,,,,,,,6,5453f8b3951c0c68ca7a157e402690b30b70034e,2020-03-17T20:00:00Z,1126,1998,12,2,0,256,45,301
20200317,GA,146,,,,,,,,,,1,0faaecd12be3b1380571315e174f3281e3024341,2020-03-17T20:00:00Z,146,146,13,0,0,0,25,25
20200317,GU,5,41,,,,,,,,,,71d9b906f7b60cdcc7548c93cade6b68fac74bc2,2020-03-17T20:00:00Z,46,46,66,0,0,18,2,20
20200317,HI,10,,,,,,,,,,,9958353937d0c1b982269462c4ef92f7e2e5a0ea,2020-03-17T20:00:00Z,10,10,15,0,0,0,3,3
20200317,IA,23,83,,,,,,,,,,4e8f0d3d6838c96489e12f776d9eb5e207c3358e,2020-03-17T20:00:00Z,106,106,19,0,0,0,1,1
20200317,ID,7,346,,,,,,,,,,3fd4cf51c3e43706d565281358c52f595ccc3657,2020-03-17T20:00:00Z,353,353,16,0,0,81,2,83
20200317,IL,28,1340,,,,,,,,,1,f36097c01434ab85d91da5b923b2546d4aa7d52e,2020-03-17T20:00:00Z,1368,1368,17,1,0,408,-65,343
20200317,IN,30,129,,,,,,,,,2,26f837fff26eeaefa5515eb72dd639c46abfb9a0,2020-03-17T20:00:00Z,159,159,18,1,0,14,6,20
20200317,KS,15,382,,,,,,,,,1,ea814c7322a003c3e7889ceec5c8299814f710c3,2020-03-17T20:00:00Z,397,397,20,0,0,216,4,220
20200317,KY,22,295,,,,,,,,,1,d78fe91cb380d65e4eb7bfd76ad61d5b918f9770,2020-03-17T20:00:00Z,317,317,21,0,0,61,1,62
20200317,LA,171,286,,,,,,,,,4,559e2a2797d6b0fad1b5f7a37f9fa87454825341,2020-03-17T20:00:00Z,457,457,22,2,0,98,57,155
20200317,MA,218,1541,,,,,,,,,,c01b7558a521b6760c86b7f8435a35dd0979dcdb,2020-03-17T20:00:00Z,1759,1759,25,0,0,1189,54,1243
20200317,MD,57,94,,,,,,,,,,427db703ddf6b58ef6021c9bd98e4a4ff3c355f5,2020-03-17T20:00:00Z,151,151,24,0,0,0,20,20
20200317,ME,32,1303,,,,,,,,,,e3b1ebc2bb1c9337f53a872d4f72e75ce4f2ed34,2020-03-17T20:00:00Z,1335,1335,23,0,0,539,15,554
20200317,MI,65,272,,,,,,,,,,4e6ce550c5133605d391e7bd03ecb722ff4ef919,2020-03-17T20:00:00Z,337,337,26,0,0,0,12,12
20200317,MN,60,2276,,,,,,,,,,687b77a356d4f7fb8534cdd141ccc3ff19c3de85,2020-03-17T20:00:00Z,2336,2336,27,0,0,437,6,443
20200317,MO,8,207,,,,,,,,,0,280b4b4b55af807f445ec6990dbab00fbb3aa647,2020-03-17T20:00:00Z,215,215,29,0,0,43,2,45
20200317,MP,0,,,,,,,,,,,869fbbf92165cb10f394a0076cd74198358d9592,2020-03-17T20:00:00Z,0,0,69,0,0,0,0,0
20200317,MS,21,368,,,,,,,,,,5c344d8d9e8240b20fe17ac34833e55065f722cc,2020-03-17T20:00:00Z,389,389,28,0,0,91,9,100
20200317,MT,8,303,0,,,,,,,,,ab50f21202af27fa625d8707e8f2cf7700c3ee7e,2020-03-17T20:00:00Z,311,311,30,0,0,105,1,106
20200317,NC,40,474,,,,,,,,,0,399a898006c56d37a4981083b4df6897f38be1de,2020-03-17T20:00:00Z,514,514,37,0,0,178,7,185
20200317,ND,3,220,0,,,,,,,,0,f796eccc0aad54cd0fd608c8929eb024e6f751a7,2020-03-17T20:00:00Z,223,223,38,0,0,97,2,99
20200317,NE,21,206,,,,,,,,,,7c991a999c842a2dfd2e12cb31a7e27ded6a202f,2020-03-17T20:00:00Z,227,227,31,0,0,36,3,39
20200317,NH,17,355,195,,,,,,,,,344765f1e49c31c18827523da141604d00c0a018,2020-03-17T20:00:00Z,372,567,33,0,0,84,4,88
20200317,NJ,267,163,55,,,,,,,,3,fc0348fe90375fea43649fd5dec98086dc7a7b5a,2020-03-17T20:00:00Z,430,485,34,1,0,43,89,132
20200317,NM,23,1249,,,,,,,,,,0df7180ad9675f90bf0692ab764e5d79d2d1015e,2020-03-17T20:00:00Z,1272,1272,35,0,0,683,6,689
20200317,NV,55,168,,,,,,,,,1,8308f58df4bf8d016b4ac2dac43e83b3082bc4e3,2020-03-17T20:00:00Z,223,223,32,0,0,0,10,10
20200317,NY,1700,5506,,,,,,,,,7,b9c8f7f08b2e4f12fa9d9a9ad55ef804d17cf5f2,2020-03-17T20:00:00Z,7206,7206,36,0,0,963,750,1713
20200317,OH,67,140,,,,,,,,,,4b53101299606ecc5b43984a9b866242a1a84e4a,2020-03-17T20:00:00Z,207,207,39,0,0,0,17,17
20200317,OK,17,247,82,,,,,,,,,96c5e605ee94857fe27075c1ca54d151bd5b221e,2020-03-17T20:00:00Z,264,346,40,0,0,73,7,80
20200317,OR,47,689,184,,,,,,,,,305d98c31dff148eec86ad8eabaac2de615606e0,2020-03-17T20:00:00Z,736,920,41,0,0,110,8,118
20200317,PA,96,879,,,,,,,,,,4db3c9c30b52aa20a59c28582f597fd91b744804,2020-03-17T20:00:00Z,975,975,42,0,0,209,20,229
20200317,PR,5,13,4,,,,,,,,,0af85f0b40cf6c7ebe67244aeae90745dc6e4007,2020-03-17T20:00:00Z,18,22,72,0,0,4,0,4
20200317,RI,21,308,149,,,,,,,,,60a14c4d543f6dbd8b06f0d7736d712be81c8447,2020-03-17T20:00:00Z,329,478,44,0,0,0,0,0
20200317,SC,33,311,,,,,,,,,1,a0152b750646cca2030dd40e63fdfc96a8ae2307,2020-03-17T20:00:00Z,344,344,45,0,0,76,5,81
20200317,SD,11,551,35,,,,,,,,,9545a49b0b985fe35a2d6f4d3a7d57c0c5249be9,2020-03-17T20:00:00Z,562,597,46,0,0,57,1,58
20200317,TN,73,330,,,,,,,,,,2aa1b04d13ad69749ef6fb7e6dc620643602c666,2020-03-17T20:00:00Z,403,403,47,0,0,60,21,81
20200317,TX,64,1204,,,,,,,,,1,a3fc74e0fd87af1bda71ef22a65043b0649c5884,2020-03-17T20:00:00Z,1268,1268,48,1,0,1204,7,1211
20200317,UT,51,131,,,,,,,,,0,fe092547db54baf5f2b660b02c057ac6ed82bba2,2020-03-17T20:00:00Z,182,182,49,0,0,0,12,12
20200317,VA,67,961,,,,,,,,,1,a0750fad95d1d0d75ebdf041e7a21c1416be7443,2020-03-17T20:00:00Z,1028,1028,51,0,0,523,16,539
20200317,VI,2,,,,,,,,,,,30c87976299e0d880616a2812f1b0c697a744faa,2020-03-17T20:00:00Z,2,2,78,0,0,0,1,1
20200317,VT,10,495,,,,,,,,,,67dde04690ebb8df3b80853ea702f1c0d10db7cd,2020-03-17T20:00:00Z,505,505,50,0,0,74,2,76
20200317,WA,904,11582,,,,,,,,,48,9d3c0c8bde77fad4b5eca40438d7edf18df7bc0c,2020-03-17T20:00:00Z,12486,12486,53,6,0,2131,135,2266
20200317,WI,72,1038,,,,,,,,,,bf56560c4b55597f7f8a2db779ad4575aa39fe7a,2020-03-17T20:00:00Z,1110,1110,55,0,0,534,25,559
20200317,WV,0,80,4,,,,,,,,0,38f8a95f4cc0ecefbc103c629e0eb0aa02dafe7b,2020-03-17T20:00:00Z,80,84,54,0,0,0,0,0
20200317,WY,10,95,,,,,,,,,,08b7962c949a82587cb49928d179885e4ea91519,2020-03-17T20:00:00Z,105,105,56,0,0,95,7,102
20200316,AK,1,143,,,,,,,,,,6b41312a6ab03f9a633b7d18c4435c1049ac2b23,2020-03-16T20:00:00Z,144,144,02,0,0,0,0,0
20200316,AL,28,28,40,,,,,,,,0,0c9682e62d3e75272c0485c504cd0f9b4d5e5f63,2020-03-16T20:00:00Z,56,96,01,0,0,0,16,16
20200316,AR,22,132,14,,,,,,,,,5a62949c31c6998af60a425fc475b8d1082d02d1,2020-03-16T20:00:00Z,154,168,05,0,0,29,6,35
20200316,AS,0,,,,,,,,,,,093910b9cf2b1f01bfbe43341fb3535e805c29b7,2020-03-16T20:00:00Z,0,0,60,,,,,
20200316,AZ,18,125,63,,,,,,,,0,90f64fd3cc456699764155c6f700c7a48628a008,2020-03-16T20:00:00Z,143,206,04,0,0,4,6,10
20200316,CA,335,7981,,,,,,,,,6,2ed0c4314a03d95a4f30b5ed40994bd5c6b13de1,2020-03-16T20:00:00Z,8316,8316,06,1,0,7065,42,7107
20200316,CO,131,627,,,,,,,,,1,b91dce307ad781863d0748bd70faf8ad6210360d,2020-03-16T20:00:00Z,758,758,08,0,0,0,0,0
20200316,CT,26,125,,,,,,,,,,06b72ed846d1b0cd62f2c463d19f850e50687a27,2020-03-16T20:00:00Z,151,151,09,0,0,0,6,6
20200316,DC,17,96,7,,,,,,,,,346381289e26d935a728e78ecc2e1db3c4c940f1,2020-03-16T20:00:00Z,113,120,11,0,0,17,1,18
20200316,DE,8,36,32,,,,,,,,,5b6663b252f6aa1fb1a0668e66a28885a9d3cbeb,2020-03-16T20:00:00Z,44,76,10,0,0,0,2,2
20200316,FL,141,684,514,,,,,,,,4,d28d07f37ba3f2e8dfa6b0131d75926e531dc865,2020-03-16T20:00:00Z,825,1339,12,0,0,6,25,31
20200316,GA,121,,,,,,,,,,1,fe5141705dc27b4b9a4df0982c74660bc61c69cc,2020-03-16T20:00:00Z,121,121,13,0,0,0,22,22
20200316,GU,3,23,,,,,,,,,,8b033c6026e5534f7f3f0f9b8c91f345ea33f558,2020-03-16T20:00:00Z,26,26,66,,,,,
20200316,HI,7,,,,,,,,,,,0aa1365bc4193adea81d79914d8ea4faeb47e5af,2020-03-16T20:00:00Z,7,7,15,0,0,0,5,5
20200316,IA,22,83,,,,,,,,,,ddc7cda6504f812c2685fddb59a7df7c988b3682,2020-03-16T20:00:00Z,105,105,19,0,0,0,4,4
20200316,ID,5,265,,,,,,,,,,ecb521c641d159113e7b0d01ba62939392542413,2020-03-16T20:00:00Z,270,270,16,0,0,91,0,91
20200316,IL,93,932,,,,,,,,,,dc1742eb7d4ed9efb738496cf0e784bc99d13e83,2020-03-16T20:00:00Z,1025,1025,17,0,0,483,29,512
20200316,IN,24,115,,,,,,,,,1,e42e9213679b7c870eb2cf52d7a2e10f56a5ae95,2020-03-16T20:00:00Z,139,139,18,1,0,13,5,18
20200316,KS,11,166,,,,,,,,,1,46ffe0e7c7ef99795e2ccf5ba621fa8332445f8c,2020-03-16T20:00:00Z,177,177,20,0,0,31,3,34
20200316,KY,21,234,,,,,,,,,1,e5659fc3037fc811f8a431d6cf6a41d67d3e7518,2020-03-16T20:00:00Z,255,255,21,1,0,95,5,100
20200316,LA,114,188,,,,,,,,,2,eb9dc744cf6ac0d56a4f39a093112577bdff40e5,2020-03-16T20:00:00Z,302,302,22,0,0,32,23,55
20200316,MA,164,352,,,,,,,,,,7869c99cc1f6118bf8c6561c4345b237dd346542,2020-03-16T20:00:00Z,516,516,25,0,0,0,26,26
20200316,MD,37,94,,,,,,,,,,54a56daeeeabab72bae361ff760980c6cb40561e,2020-03-16T20:00:00Z,131,131,24,0,0,0,6,6
20200316,ME,17,764,,,,,,,,,,40f88791b8fca4d8ec84ed66234e71a0b30d3b7c,2020-03-16T20:00:00Z,781,781,23,0,0,673,14,687
20200316,MI,53,272,30,,,,,,,,,af14c8b30969793f47e9386a0cf8294a184a815e,2020-03-16T20:00:00Z,325,355,26,0,0,67,20,87
20200316,MN,54,1839,,,,,,,,,,a7d26bb4eec6e443c8e6ad705dcf2774026e1ae7,2020-03-16T20:00:00Z,1893,1893,27,0,0,452,19,471
20200316,MO,6,164,,,,,,,,,0,01f2306489233349657e135911a323b7676681c3,2020-03-16T20:00:00Z,170,170,29,0,0,42,1,43
20200316,MP,0,,,,,,,,,,,c2151b9998c5d446ff4f31be62856c252a877c2b,2020-03-16T20:00:00Z,0,0,69,,,,,
20200316,MS,12,277,,,,,,,,,,ddc0a160f5676c6ef8ff075d3dbda7d21bc32726,2020-03-16T20:00:00Z,289,289,28,0,0,193,2,195
20200316,MT,7,198,0,,,,,,,,,7f504c99410b4833e2829687740931f1b3d3e354,2020-03-16T20:00:00Z,205,205,30,0,0,95,0,95
20200316,NC,33,296,151,,,,,,,,0,8341f09991601152c2990f6df91eff9e9cc85edc,2020-03-16T20:00:00Z,329,480,37,0,0,69,1,70
20200316,ND,1,123,0,,,,,,,,0,efacb8802fbee6443d3d896bce805918bd7392a3,2020-03-16T20:00:00Z,124,124,38,0,0,28,0,28
20200316,NE,18,170,,,,,,,,,,a4afec85a9a8429ac0ad4b768c57a8fe46fb49a9,2020-03-16T20:00:00Z,188,188,31,0,0,90,1,91
20200316,NH,13,271,95,,,,,,,,,bab19ce60e80559e6a70573b7528727fb110642b,2020-03-16T20:00:00Z,284,379,33,0,0,0,0,0
20200316,NJ,178,120,20,,,,,,,,2,1f6186df639050e1420d2d9dbb5af9643415a9e6,2020-03-16T20:00:00Z,298,318,34,0,0,0,80,80
20200316,NM,17,566,,,,,,,,,,87bb43434f87d884f89410417e950cbd01af9ba1,2020-03-16T20:00:00Z,583,583,35,0,0,84,4,88
20200316,NV,45,168,,,,,,,,,1,2634ca9523168ce8766948988431f28e57c9d4f1,2020-03-16T20:00:00Z,213,213,32,1,0,0,24,24
20200316,NY,950,4543,,,,,,,,,7,28a6a420e46e39dca4026c7a50612c4f596e459a,2020-03-16T20:00:00Z,5493,5493,36,4,0,0,221,221
20200316,OH,50,140,361,,,,,,,,,e3e475263b2d16f357cdaba8e59beef3405c154a,2020-03-16T20:00:00Z,190,551,39,0,0,1,14,15
20200316,OK,10,174,29,,,,,,,,,9c9cd0929a6b5af85fd78449035d9dfec7dc9bef,2020-03-16T20:00:00Z,184,213,40,0,0,56,1,57
20200316,OR,39,579,182,,,,,,,,,fc2bfeeaa9723cacefe73411e0d51facb6578039,2020-03-16T20:00:00Z,618,800,41,0,0,159,3,162
20200316,PA,76,670,,,,,,,,,,f4b2220bc6f77796fd836ad65d2d68e769b57cc2,2020-03-16T20:00:00Z,746,746,42,0,0,465,13,478
20200316,PR,5,9,,,,,,,,,,ca474ffd17c096af894902af07e49aefa0ec6866,2020-03-16T20:00:00Z,14,14,72,,,,,
20200316,RI,21,308,149,,,,,,,,,6ffcddae2c065df78a3159d2ecca389e93bb9bfa,2020-03-16T20:00:00Z,329,478,44,0,0,110,1,111
20200316,SC,28,235,,,,,,,,,1,dfed07b2550a4a3e1539710f417919b749ee35ab,2020-03-16T20:00:00Z,263,263,45,1,0,81,9,90
20200316,SD,10,494,0,,,,,,,,,6c0286cffbdacebfd1c72a549a0d436df79bfc2a,2020-03-16T20:00:00Z,504,504,46,0,0,167,1,168
